  0 SNES Function norm 2.515602452189e+00
   47 KSP Residual norm 4.694206026889e-02
   48 KSP Residual norm 4.344958676180e-02
   49 KSP Residual norm 4.001908247428e-02
   50 KSP Residual norm 3.628253005008e-02
   51 KSP Residual norm 3.285160849434e-02
   52 KSP Residual norm 3.025961434113e-02
   53 KSP Residual norm 2.826572509033e-02
   54 KSP Residual norm 2.667869172558e-02
   55 KSP Residual norm 2.519717423794e-02
   56 KSP Residual norm 2.391365297528e-02
   57 KSP Residual norm 2.269217702619e-02
   58 KSP Residual norm 2.122726238328e-02
   59 KSP Residual norm 1.917249176303e-02
   60 KSP Residual norm 1.642781831288e-02
   61 KSP Residual norm 1.516192393404e-02
   62 KSP Residual norm 1.431179404590e-02
   63 KSP Residual norm 1.347427617439e-02
   64 KSP Residual norm 1.278463435433e-02
   65 KSP Residual norm 1.218649982258e-02
   66 KSP Residual norm 1.165312306605e-02
   67 KSP Residual norm 1.112206342949e-02
   68 KSP Residual norm 1.050582590143e-02
   69 KSP Residual norm 9.872868031294e-03
   70 KSP Residual norm 9.246706901051e-03
   71 KSP Residual norm 8.525331725974e-03
   72 KSP Residual norm 7.793982300589e-03
   73 KSP Residual norm 7.172660312439e-03
   74 KSP Residual norm 6.616006556233e-03
   75 KSP Residual norm 6.185013880962e-03
   76 KSP Residual norm 5.797184891283e-03
   77 KSP Residual norm 5.395009971741e-03
   78 KSP Residual norm 5.036408342977e-03
   79 KSP Residual norm 4.736042387873e-03
   80 KSP Residual norm 4.482547177281e-03
   81 KSP Residual norm 4.260092425355e-03
   82 KSP Residual norm 4.049004426741e-03
   83 KSP Residual norm 3.847206384528e-03
   84 KSP Residual norm 3.631090315842e-03
   85 KSP Residual norm 3.420470365308e-03
   86 KSP Residual norm 3.248727152239e-03
   87 KSP Residual norm 3.094809222232e-03
   88 KSP Residual norm 2.978238273486e-03
   89 KSP Residual norm 2.875332442937e-03
   90 KSP Residual norm 2.786224378380e-03
   91 KSP Residual norm 2.726914523431e-03
   92 KSP Residual norm 2.666463829118e-03
   93 KSP Residual norm 2.605956164671e-03
   94 KSP Residual norm 2.544842663834e-03
   95 KSP Residual norm 2.489785422596e-03
   96 KSP Residual norm 2.419999816697e-03
   97 KSP Residual norm 2.337181529170e-03
   98 KSP Residual norm 2.246115935038e-03
   99 KSP Residual norm 2.129966865574e-03
  100 KSP Residual norm 2.028614889053e-03
  101 KSP Residual norm 1.934969262310e-03
  102 KSP Residual norm 1.825210777353e-03
  103 KSP Residual norm 1.720926994740e-03
  104 KSP Residual norm 1.621580177857e-03
  105 KSP Residual norm 1.521114177799e-03
  106 KSP Residual norm 1.431656161591e-03
  107 KSP Residual norm 1.343280663605e-03
  108 KSP Residual norm 1.245722009347e-03
  109 KSP Residual norm 1.144794776131e-03
  110 KSP Residual norm 1.037108682174e-03
  111 KSP Residual norm 9.427172859612e-04
  112 KSP Residual norm 8.722523548529e-04
  113 KSP Residual norm 7.958125750016e-04
  114 KSP Residual norm 7.382205474454e-04
  115 KSP Residual norm 6.864796904186e-04
  116 KSP Residual norm 6.404815068925e-04
  117 KSP Residual norm 6.080802550505e-04
  118 KSP Residual norm 5.802695234087e-04
  119 KSP Residual norm 5.454778478931e-04
  120 KSP Residual norm 4.974980708986e-04
  121 KSP Residual norm 4.623622366959e-04
  122 KSP Residual norm 4.415798593188e-04
  123 KSP Residual norm 4.246751932569e-04
  124 KSP Residual norm 4.072403684917e-04
  125 KSP Residual norm 3.851543242516e-04
  126 KSP Residual norm 3.638663846549e-04
  127 KSP Residual norm 3.423103897951e-04
  128 KSP Residual norm 3.155192521757e-04
  129 KSP Residual norm 2.922151570474e-04
  130 KSP Residual norm 2.712741065070e-04
  131 KSP Residual norm 2.480086675822e-04
  132 KSP Residual norm 2.288748403278e-04
  133 KSP Residual norm 2.141049250052e-04
  134 KSP Residual norm 2.015930022493e-04
  135 KSP Residual norm 1.908965493340e-04
  136 KSP Residual norm 1.802134956989e-04
  137 KSP Residual norm 1.685109789179e-04
  138 KSP Residual norm 1.569582841302e-04
  139 KSP Residual norm 1.466540419974e-04
  140 KSP Residual norm 1.386318974716e-04
  141 KSP Residual norm 1.319079471360e-04
  142 KSP Residual norm 1.245454496190e-04
  143 KSP Residual norm 1.183359683408e-04
  144 KSP Residual norm 1.120841978538e-04
  145 KSP Residual norm 1.064566057789e-04
  146 KSP Residual norm 1.018406493593e-04
  147 KSP Residual norm 9.705085298352e-05
  148 KSP Residual norm 9.337444042718e-05
  149 KSP Residual norm 9.051503074740e-05
  150 KSP Residual norm 8.823923757137e-05
  151 KSP Residual norm 8.638510102263e-05
  152 KSP Residual norm 8.421580709542e-05
  153 KSP Residual norm 8.177248491252e-05
  154 KSP Residual norm 7.958480941331e-05
  155 KSP Residual norm 7.791653525067e-05
  156 KSP Residual norm 7.584576429478e-05
  157 KSP Residual norm 7.321166530243e-05
  158 KSP Residual norm 7.064297110707e-05
  159 KSP Residual norm 6.722740146905e-05
  160 KSP Residual norm 6.423783922547e-05
  161 KSP Residual norm 6.140839850022e-05
  162 KSP Residual norm 5.777140329023e-05
  163 KSP Residual norm 5.448320292007e-05
  164 KSP Residual norm 5.155877124049e-05
  165 KSP Residual norm 4.831967407152e-05
  166 KSP Residual norm 4.520597019824e-05
  167 KSP Residual norm 4.262643286398e-05
  168 KSP Residual norm 3.997545787466e-05
  169 KSP Residual norm 3.718668618486e-05
  170 KSP Residual norm 3.404633890960e-05
  171 KSP Residual norm 3.083948617179e-05
  172 KSP Residual norm 2.858936838791e-05
  173 KSP Residual norm 2.574864060566e-05
  174 KSP Residual norm 2.367771798147e-05
  175 KSP Residual norm 2.182987451406e-05
  176 KSP Residual norm 2.022331705072e-05
  177 KSP Residual norm 1.920219251334e-05
  178 KSP Residual norm 1.832476645186e-05
  179 KSP Residual norm 1.713148775077e-05
  180 KSP Residual norm 1.562893773865e-05
  181 KSP Residual norm 1.451693979666e-05
  182 KSP Residual norm 1.385497030506e-05
  183 KSP Residual norm 1.335893643718e-05
  184 KSP Residual norm 1.282837899721e-05
  185 KSP Residual norm 1.208949173785e-05
  186 KSP Residual norm 1.138488752467e-05
  187 KSP Residual norm 1.071221771376e-05
  188 KSP Residual norm 9.803041709985e-06
  189 KSP Residual norm 9.055006555975e-06
  190 KSP Residual norm 8.357160548569e-06
  191 KSP Residual norm 7.646375410255e-06
  192 KSP Residual norm 7.164514835695e-06
  193 KSP Residual norm 6.767035607711e-06
  194 KSP Residual norm 6.376610345328e-06
  195 KSP Residual norm 5.990024728979e-06
  196 KSP Residual norm 5.614790973166e-06
  197 KSP Residual norm 5.268737810618e-06
  198 KSP Residual norm 4.923857017367e-06
  199 KSP Residual norm 4.611194975950e-06
  200 KSP Residual norm 4.358705150298e-06
  201 KSP Residual norm 4.153923977939e-06
  202 KSP Residual norm 3.926213795117e-06
  203 KSP Residual norm 3.760119128347e-06
  204 KSP Residual norm 3.583681974152e-06
  205 KSP Residual norm 3.418007370367e-06
  206 KSP Residual norm 3.265008720916e-06
  207 KSP Residual norm 3.090585437900e-06
  208 KSP Residual norm 2.952740347964e-06
  209 KSP Residual norm 2.863847883243e-06
  210 KSP Residual norm 2.797865300518e-06
  211 KSP Residual norm 2.742559850959e-06
  212 KSP Residual norm 2.671234985242e-06
  213 KSP Residual norm 2.576649154808e-06
  214 KSP Residual norm 2.489570808717e-06
  215 KSP Residual norm 2.426020865215e-06
  216 KSP Residual norm 2.358409644250e-06
  217 KSP Residual norm 2.272728811991e-06
  218 KSP Residual norm 2.197667371399e-06
  219 KSP Residual norm 2.092332033588e-06
  220 KSP Residual norm 1.998072582859e-06
  221 KSP Residual norm 1.917176803601e-06
  222 KSP Residual norm 1.811559331063e-06
  223 KSP Residual norm 1.719712047043e-06
  224 KSP Residual norm 1.636229394288e-06
  225 KSP Residual norm 1.526645256111e-06
  226 KSP Residual norm 1.411001114963e-06
  227 KSP Residual norm 1.331195230921e-06
  228 KSP Residual norm 1.264485540081e-06
  229 KSP Residual norm 1.190482059805e-06
  230 KSP Residual norm 1.096248907096e-06
  231 KSP Residual norm 9.760189852550e-07
  232 KSP Residual norm 9.003613958073e-07
  233 KSP Residual norm 8.096534516027e-07
  234 KSP Residual norm 7.424408780714e-07
  235 KSP Residual norm 6.863519501941e-07
  236 KSP Residual norm 6.321268031283e-07
  237 KSP Residual norm 6.001075738851e-07
  238 KSP Residual norm 5.730525071798e-07
  239 KSP Residual norm 5.372571056306e-07
  240 KSP Residual norm 4.903287944722e-07
  241 KSP Residual norm 4.523524837286e-07
  242 KSP Residual norm 4.289285516868e-07
  243 KSP Residual norm 4.127247438443e-07
  244 KSP Residual norm 3.968698946469e-07
  245 KSP Residual norm 3.738782011012e-07
  246 KSP Residual norm 3.522995707963e-07
  247 KSP Residual norm 3.304202206910e-07
  248 KSP Residual norm 3.018875433836e-07
  249 KSP Residual norm 2.800572442570e-07
  250 KSP Residual norm 2.564394588930e-07
  251 KSP Residual norm 2.347958287336e-07
  252 KSP Residual norm 2.217347183253e-07
  253 KSP Residual norm 2.105403714694e-07
  254 KSP Residual norm 1.982321005958e-07
  255 KSP Residual norm 1.847985825697e-07
  256 KSP Residual norm 1.722149851946e-07
  257 KSP Residual norm 1.628050549383e-07
  258 KSP Residual norm 1.530427457665e-07
  259 KSP Residual norm 1.436995871994e-07
  260 KSP Residual norm 1.359359419829e-07
  261 KSP Residual norm 1.296601034047e-07
  262 KSP Residual norm 1.224005032923e-07
  263 KSP Residual norm 1.175980563427e-07
  264 KSP Residual norm 1.121456861980e-07
  265 KSP Residual norm 1.070236102909e-07
  266 KSP Residual norm 1.019378203738e-07
  267 KSP Residual norm 9.622342436962e-08
  268 KSP Residual norm 9.164491640940e-08
  269 KSP Residual norm 8.897655299984e-08
  270 KSP Residual norm 8.696953992358e-08
  271 KSP Residual norm 8.524350223856e-08
  272 KSP Residual norm 8.300673246616e-08
  273 KSP Residual norm 7.972261734613e-08
  274 KSP Residual norm 7.677591753470e-08
  275 KSP Residual norm 7.468132400378e-08
  276 KSP Residual norm 7.262225098841e-08
  277 KSP Residual norm 6.995205489199e-08
  278 KSP Residual norm 6.764139690741e-08
  279 KSP Residual norm 6.438797262585e-08
  280 KSP Residual norm 6.139886137634e-08
  281 KSP Residual norm 5.905493894677e-08
  282 KSP Residual norm 5.587392110364e-08
  283 KSP Residual norm 5.319385117656e-08
  284 KSP Residual norm 5.081421327913e-08
  285 KSP Residual norm 4.747861792598e-08
  286 KSP Residual norm 4.361059766699e-08
  287 KSP Residual norm 4.115220640421e-08
  288 KSP Residual norm 3.921104477561e-08
  289 KSP Residual norm 3.696114132898e-08
  290 KSP Residual norm 3.406212230984e-08
  291 KSP Residual norm 2.993854211905e-08
  292 KSP Residual norm 2.766191664456e-08
  293 KSP Residual norm 2.514561275348e-08
  294 KSP Residual norm 2.282417597806e-08
  295 KSP Residual norm 2.114776407548e-08
  296 KSP Residual norm 1.962000461030e-08
  297 KSP Residual norm 1.863812540898e-08
  298 KSP Residual norm 1.771282776785e-08
  299 KSP Residual norm 1.644178586754e-08
  300 KSP Residual norm 1.494363534167e-08
  301 KSP Residual norm 1.372335974067e-08
  302 KSP Residual norm 1.292966544112e-08
  303 KSP Residual norm 1.240488540604e-08
  304 KSP Residual norm 1.195402190894e-08
  305 KSP Residual norm 1.131598800345e-08
  306 KSP Residual norm 1.065735495508e-08
  307 KSP Residual norm 9.927495978538e-09
  308 KSP Residual norm 9.102885621871e-09
  309 KSP Residual norm 8.494960553706e-09
  310 KSP Residual norm 7.712485868206e-09
  311 KSP Residual norm 7.082901814133e-09
  312 KSP Residual norm 6.698865072633e-09
  313 KSP Residual norm 6.368572552165e-09
  314 KSP Residual norm 5.991794917032e-09
  315 KSP Residual norm 5.556697190973e-09
  316 KSP Residual norm 5.188725151154e-09
  317 KSP Residual norm 4.930778071094e-09
  318 KSP Residual norm 4.634305159793e-09
  319 KSP Residual norm 4.356562790045e-09
  320 KSP Residual norm 4.124378142341e-09
  321 KSP Residual norm 3.925383651128e-09
  322 KSP Residual norm 3.694148233350e-09
  323 KSP Residual norm 3.547726444387e-09
  324 KSP Residual norm 3.391214949585e-09
  325 KSP Residual norm 3.240032129250e-09
  326 KSP Residual norm 3.062944035983e-09
  327 KSP Residual norm 2.892016889262e-09
  328 KSP Residual norm 2.755028427633e-09
  329 KSP Residual norm 2.675463964288e-09
  330 KSP Residual norm 2.615199025616e-09
  331 KSP Residual norm 2.564996546035e-09
  332 KSP Residual norm 2.497702821363e-09
  333 KSP Residual norm 2.404931361104e-09
  334 KSP Residual norm 2.314777784402e-09
  335 KSP Residual norm 2.234690639804e-09
  336 KSP Residual norm 2.167654934904e-09
  337 KSP Residual norm 2.097687821111e-09
  338 KSP Residual norm 2.028249512152e-09
  339 KSP Residual norm 1.928656475158e-09
  340 KSP Residual norm 1.844099082261e-09
  341 KSP Residual norm 1.773533291131e-09
  342 KSP Residual norm 1.681012522264e-09
  343 KSP Residual norm 1.601678638805e-09
  344 KSP Residual norm 1.528869345561e-09
  345 KSP Residual norm 1.437704429253e-09
  346 KSP Residual norm 1.316261020875e-09
  347 KSP Residual norm 1.227999539838e-09
  348 KSP Residual norm 1.170023517600e-09
  349 KSP Residual norm 1.108574238547e-09
  350 KSP Residual norm 1.026174513609e-09
  351 KSP Residual norm 9.052334911806e-10
  352 KSP Residual norm 8.297231691054e-10
  353 KSP Residual norm 7.588535742118e-10
  354 KSP Residual norm 6.897212530392e-10
  355 KSP Residual norm 6.331009882734e-10
  356 KSP Residual norm 5.946241170140e-10
  357 KSP Residual norm 5.656321851101e-10
  358 KSP Residual norm 5.305950674905e-10
  359 KSP Residual norm 4.908962256781e-10
  360 KSP Residual norm 4.546634188749e-10
  361 KSP Residual norm 4.253477421452e-10
  362 KSP Residual norm 3.995692093783e-10
  363 KSP Residual norm 3.792185789908e-10
  364 KSP Residual norm 3.650006146877e-10
  365 KSP Residual norm 3.466381907967e-10
  366 KSP Residual norm 3.232215294771e-10
  367 KSP Residual norm 3.000572356299e-10
  368 KSP Residual norm 2.769945593194e-10
  369 KSP Residual norm 2.572561162973e-10
  370 KSP Residual norm 2.348653705197e-10
  371 KSP Residual norm 2.173900790211e-10
  372 KSP Residual norm 2.062521982286e-10
  373 KSP Residual norm 1.962047965392e-10
  374 KSP Residual norm 1.837729572549e-10
  375 KSP Residual norm 1.702810228881e-10
  376 KSP Residual norm 1.599756524055e-10
  377 KSP Residual norm 1.516148902928e-10
  378 KSP Residual norm 1.431029383240e-10
  379 KSP Residual norm 1.361629374491e-10
  380 KSP Residual norm 1.288385119454e-10
  381 KSP Residual norm 1.209667191062e-10
  382 KSP Residual norm 1.132958253406e-10
  383 KSP Residual norm 1.089590410369e-10
  384 KSP Residual norm 1.047569061840e-10
  385 KSP Residual norm 9.983938107397e-11
  386 KSP Residual norm 9.414011097288e-11
  387 KSP Residual norm 8.928860785090e-11
  388 KSP Residual norm 8.561253489137e-11
  389 KSP Residual norm 8.270118406004e-11
  390 KSP Residual norm 8.058050732845e-11
  391 KSP Residual norm 7.892486037718e-11
  392 KSP Residual norm 7.682836789492e-11
  393 KSP Residual norm 7.423242004141e-11
  394 KSP Residual norm 7.120914712562e-11
  395 KSP Residual norm 6.833786773503e-11
  396 KSP Residual norm 6.599535986767e-11
  397 KSP Residual norm 6.404250359308e-11
  398 KSP Residual norm 6.190343603800e-11
  399 KSP Residual norm 5.885929026716e-11
  400 KSP Residual norm 5.630865390299e-11
  401 KSP Residual norm 5.429796669392e-11
  402 KSP Residual norm 5.163229534115e-11
  403 KSP Residual norm 4.935162568312e-11
  404 KSP Residual norm 4.709171038660e-11
  405 KSP Residual norm 4.458127413486e-11
  406 KSP Residual norm 4.080485058797e-11
  407 KSP Residual norm 3.751825426181e-11
  408 KSP Residual norm 3.551875938160e-11
  409 KSP Residual norm 3.380888970285e-11
  410 KSP Residual norm 3.146910373166e-11
  411 KSP Residual norm 2.765769652000e-11
  412 KSP Residual norm 2.535277363658e-11
  413 KSP Residual norm 2.330313686753e-11
  414 KSP Residual norm 2.136208828523e-11
  415 KSP Residual norm 1.951838238348e-11
  416 KSP Residual norm 1.818837945826e-11
  417 KSP Residual norm 1.738210531437e-11
  418 KSP Residual norm 1.629040804512e-11
  419 KSP Residual norm 1.486889211033e-11
  420 KSP Residual norm 1.376338455859e-11
  421 KSP Residual norm 1.287264181649e-11
  422 KSP Residual norm 1.195350550778e-11
  423 KSP Residual norm 1.134313188006e-11
  424 KSP Residual norm 1.093992765759e-11
  425 KSP Residual norm 1.034179668062e-11
  426 KSP Residual norm 9.600568598536e-12
  427 KSP Residual norm 8.915601446076e-12
  428 KSP Residual norm 8.229024532389e-12
  429 KSP Residual norm 7.651759680930e-12
  430 KSP Residual norm 7.029636984092e-12
  431 KSP Residual norm 6.546556170273e-12
  432 KSP Residual norm 6.237942685729e-12
  433 KSP Residual norm 5.894119035565e-12
  434 KSP Residual norm 5.479468056877e-12
  435 KSP Residual norm 5.052990984788e-12
  436 KSP Residual norm 4.770323220334e-12
  437 KSP Residual norm 4.517366105932e-12
  438 KSP Residual norm 4.293839065531e-12
  439 KSP Residual norm 4.084666382310e-12
  440 KSP Residual norm 3.850565761148e-12
  441 KSP Residual norm 3.605432143959e-12
  442 KSP Residual norm 3.392382811128e-12
  443 KSP Residual norm 3.250210883858e-12
  444 KSP Residual norm 3.117855803451e-12
  445 KSP Residual norm 2.971620212489e-12
  446 KSP Residual norm 2.818934633872e-12
  447 KSP Residual norm 2.668260764587e-12
  448 KSP Residual norm 2.557342996188e-12
  449 KSP Residual norm 2.472737607343e-12
  450 KSP Residual norm 2.408798544123e-12
  451 KSP Residual norm 2.358010606258e-12
  452 KSP Residual norm 2.299169859598e-12
  453 KSP Residual norm 2.219745084508e-12
  454 KSP Residual norm 2.119438156839e-12
  455 KSP Residual norm 2.040642168485e-12
  456 KSP Residual norm 1.972460562128e-12
  457 KSP Residual norm 1.911272967028e-12
  458 KSP Residual norm 1.843078819900e-12
  459 KSP Residual norm 1.754835796422e-12
  460 KSP Residual norm 1.673348685449e-12
  461 KSP Residual norm 1.613997225624e-12
  1 SNES Function norm 1.810318662762e+00
    0 KSP Residual norm 1.160116864958e+00
    1 KSP Residual norm 4.664448271358e-01
    2 KSP Residual norm 2.919062602878e-01
    3 KSP Residual norm 2.238795844050e-01
    4 KSP Residual norm 1.901750884783e-01
    5 KSP Residual norm 1.696826837295e-01
    6 KSP Residual norm 1.516334189173e-01
    7 KSP Residual norm 1.350675742950e-01
    8 KSP Residual norm 1.205441936181e-01
    9 KSP Residual norm 1.067667187196e-01
   10 KSP Residual norm 9.233247641223e-02
   11 KSP Residual norm 7.942266958374e-02
   12 KSP Residual norm 6.763197965823e-02
   13 KSP Residual norm 5.557567250707e-02
   14 KSP Residual norm 4.547656502151e-02
   15 KSP Residual norm 3.724483351715e-02
   16 KSP Residual norm 3.025790626032e-02
   17 KSP Residual norm 2.481971508996e-02
   18 KSP Residual norm 2.094532997075e-02
   19 KSP Residual norm 1.795459994960e-02
   20 KSP Residual norm 1.553370739426e-02
   21 KSP Residual norm 1.353682752349e-02
   22 KSP Residual norm 1.183972746404e-02
   23 KSP Residual norm 1.034864246276e-02
   24 KSP Residual norm 9.067813411536e-03
   25 KSP Residual norm 7.927889461536e-03
   26 KSP Residual norm 6.947691097771e-03
   27 KSP Residual norm 6.148020806636e-03
   28 KSP Residual norm 5.458327769429e-03
   29 KSP Residual norm 4.851235825891e-03
   30 KSP Residual norm 4.331038685619e-03
   31 KSP Residual norm 4.094709401100e-03
   32 KSP Residual norm 3.837853060313e-03
   33 KSP Residual norm 3.568204209641e-03
   34 KSP Residual norm 3.279279564662e-03
   35 KSP Residual norm 2.955477621687e-03
   36 KSP Residual norm 2.639211669365e-03
   37 KSP Residual norm 2.355136015369e-03
   38 KSP Residual norm 2.096181047026e-03
   39 KSP Residual norm 1.838097840098e-03
   40 KSP Residual norm 1.623472862967e-03
   41 KSP Residual norm 1.423233285064e-03
   42 KSP Residual norm 1.227823203373e-03
   43 KSP Residual norm 1.063654825288e-03
   44 KSP Residual norm 9.194389389295e-04
   45 KSP Residual norm 7.860737018244e-04
   46 KSP Residual norm 6.756158981083e-04
   47 KSP Residual norm 5.797732811489e-04
   48 KSP Residual norm 4.970619194668e-04
   49 KSP Residual norm 4.331888526907e-04
   50 KSP Residual norm 3.787965067928e-04
   51 KSP Residual norm 3.348492859615e-04
   52 KSP Residual norm 3.021061424395e-04
   53 KSP Residual norm 2.757203544058e-04
   54 KSP Residual norm 2.547205287714e-04
   55 KSP Residual norm 2.364792911021e-04
   56 KSP Residual norm 2.212693858488e-04
   57 KSP Residual norm 2.067665349523e-04
   58 KSP Residual norm 1.907651957341e-04
   59 KSP Residual norm 1.737276455297e-04
   60 KSP Residual norm 1.573186644410e-04
   61 KSP Residual norm 1.503535657651e-04
   62 KSP Residual norm 1.443435169711e-04
   63 KSP Residual norm 1.364125182523e-04
   64 KSP Residual norm 1.290198042457e-04
   65 KSP Residual norm 1.221390834168e-04
   66 KSP Residual norm 1.152509173972e-04
   67 KSP Residual norm 1.083104152359e-04
   68 KSP Residual norm 1.015491212992e-04
   69 KSP Residual norm 9.481339850368e-05
   70 KSP Residual norm 8.750200201172e-05
   71 KSP Residual norm 7.886148791232e-05
   72 KSP Residual norm 6.939668360799e-05
   73 KSP Residual norm 5.974537023329e-05
   74 KSP Residual norm 5.104814233022e-05
   75 KSP Residual norm 4.383436999030e-05
   76 KSP Residual norm 3.712702000765e-05
   77 KSP Residual norm 3.080471613942e-05
   78 KSP Residual norm 2.596959329134e-05
   79 KSP Residual norm 2.225544471933e-05
   80 KSP Residual norm 1.917665801300e-05
   81 KSP Residual norm 1.673814823695e-05
   82 KSP Residual norm 1.474858207468e-05
   83 KSP Residual norm 1.301109203249e-05
   84 KSP Residual norm 1.154122323453e-05
   85 KSP Residual norm 1.024061897549e-05
   86 KSP Residual norm 9.097613705262e-06
   87 KSP Residual norm 8.109993629156e-06
   88 KSP Residual norm 7.343133417497e-06
   89 KSP Residual norm 6.719543996575e-06
   90 KSP Residual norm 6.229445900249e-06
   91 KSP Residual norm 5.910015107514e-06
   92 KSP Residual norm 5.554972700922e-06
   93 KSP Residual norm 5.117543715594e-06
   94 KSP Residual norm 4.653624814837e-06
   95 KSP Residual norm 4.206543865195e-06
   96 KSP Residual norm 3.793662488065e-06
   97 KSP Residual norm 3.403904911158e-06
   98 KSP Residual norm 3.039764906025e-06
   99 KSP Residual norm 2.678984873305e-06
  100 KSP Residual norm 2.389298542768e-06
  101 KSP Residual norm 2.112776704216e-06
  102 KSP Residual norm 1.835735375642e-06
  103 KSP Residual norm 1.596351668531e-06
  104 KSP Residual norm 1.357591115859e-06
  105 KSP Residual norm 1.138508657804e-06
  106 KSP Residual norm 9.760072817355e-07
  107 KSP Residual norm 8.234180179989e-07
  108 KSP Residual norm 6.827651390244e-07
  109 KSP Residual norm 5.857437032587e-07
  110 KSP Residual norm 5.094003143473e-07
  111 KSP Residual norm 4.473077458675e-07
  112 KSP Residual norm 4.037889919164e-07
  113 KSP Residual norm 3.654711218584e-07
  114 KSP Residual norm 3.358472114792e-07
  115 KSP Residual norm 3.127409942423e-07
  116 KSP Residual norm 2.937519201647e-07
  117 KSP Residual norm 2.774926459271e-07
  118 KSP Residual norm 2.637989677063e-07
  119 KSP Residual norm 2.523687705505e-07
  120 KSP Residual norm 2.405694731447e-07
  121 KSP Residual norm 2.315633712314e-07
  122 KSP Residual norm 2.237571183310e-07
  123 KSP Residual norm 2.135373100349e-07
  124 KSP Residual norm 2.013904121634e-07
  125 KSP Residual norm 1.894848761605e-07
  126 KSP Residual norm 1.785125418467e-07
  127 KSP Residual norm 1.674977890475e-07
  128 KSP Residual norm 1.555887435766e-07
  129 KSP Residual norm 1.436889646550e-07
  130 KSP Residual norm 1.305013392854e-07
  131 KSP Residual norm 1.149177008703e-07
  132 KSP Residual norm 9.980861947825e-08
  133 KSP Residual norm 8.503425237366e-08
  134 KSP Residual norm 7.211969521557e-08
  135 KSP Residual norm 6.143973956196e-08
  136 KSP Residual norm 5.206605458901e-08
  137 KSP Residual norm 4.400898784544e-08
  138 KSP Residual norm 3.810850724575e-08
  139 KSP Residual norm 3.296492916568e-08
  140 KSP Residual norm 2.855890482526e-08
  141 KSP Residual norm 2.517314164927e-08
  142 KSP Residual norm 2.216081844010e-08
  143 KSP Residual norm 1.946217999805e-08
  144 KSP Residual norm 1.730262497472e-08
  145 KSP Residual norm 1.538796346066e-08
  146 KSP Residual norm 1.367542203731e-08
  147 KSP Residual norm 1.217914346122e-08
  148 KSP Residual norm 1.096081669749e-08
  149 KSP Residual norm 1.001867900902e-08
  150 KSP Residual norm 9.322513161192e-09
  151 KSP Residual norm 8.775750427495e-09
  152 KSP Residual norm 8.152840642379e-09
  153 KSP Residual norm 7.414338066007e-09
  154 KSP Residual norm 6.714108305958e-09
  155 KSP Residual norm 6.077440986167e-09
  156 KSP Residual norm 5.508265030413e-09
  157 KSP Residual norm 4.971179283188e-09
  158 KSP Residual norm 4.438032864101e-09
  159 KSP Residual norm 3.911810515328e-09
  160 KSP Residual norm 3.505458239633e-09
  161 KSP Residual norm 3.125108876503e-09
  162 KSP Residual norm 2.747271571086e-09
  163 KSP Residual norm 2.446740558583e-09
  164 KSP Residual norm 2.126848324281e-09
  165 KSP Residual norm 1.798969142391e-09
  166 KSP Residual norm 1.531385290472e-09
  167 KSP Residual norm 1.289821583170e-09
  168 KSP Residual norm 1.079296162244e-09
  169 KSP Residual norm 9.272977182799e-10
  170 KSP Residual norm 7.983915667618e-10
